Definition,6,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"870527892",,unknown,"12090",,unknown,"900",,unknown,"0",,unknown,"439",,unknown,"27",,unknown,"184",,unknown,"1",,unknown,"50",,unknown,"200",,unknown,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527892",s,position_lat,"569763575",semicircles,position_long,"105403493",semicircles,distance,"0.0",m,altitude,"441.4",m,speed,"0.0",m/s,heart_rate,"105",bpm,enhanced_altitude,"441.4",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,event,timestamp,"870527893",s,timer_trigger,"1",,event,"0",,event_type,"4",,event_group,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527893",s,position_lat,"569763468",semicircles,position_long,"105403366",semicircles,distance,"1.25",m,altitude,"440.79999999999995",m,speed,"0.0",m/s,heart_rate,"105",bpm,enhanced_altitude,"440.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"870527895",,unknown,"1",,unknown,"1",,unknown,"1",,unknown,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"870527896",,unknown,"1",,unknown,"1",,unknown,"1",,unknown,"2",,unknown,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,event,timestamp,"870527902",s,timer_trigger,"1",,event,"0",,event_type,"0",,event_group,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527902",s,position_lat,"569763223",semicircles,position_long,"105401181",semicircles,distance,"1.25",m,altitude,"438.20000000000005",m,speed,"2.314",m/s,heart_rate,"107",bpm,enhanced_altitude,"438.20000000000005",m,enhanced_speed,"2.314",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527907",s,position_lat,"569763278",semicircles,position_long,"105399189",semicircles,distance,"14.11",m,altitude,"437.20000000000005",m,speed,"2.034",m/s,heart_rate,"110",bpm,enhanced_altitude,"437.20000000000005",m,enhanced_speed,"2.034",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,device_info,timestamp,"870527908",s,serial_number,"2103773",,cum_operating_time,"5026380",s,unknown,"197",,unknown,"21",,manufacturer,"1",,garmin_product,"7",,software_version,"21.0",,ant_device_number,"6621",,device_index,"2",,antplus_device_type,"120",,hardware_version,"4",,unknown,"90",,ant_transmission_type,"1",,ant_network,"1",,source_type,"1",,,,,,,,,,,,,,
Data,5,record,timestamp,"870527909",s,position_lat,"569763152",semicircles,position_long,"105398832",semicircles,distance,"16.66",m,altitude,"436.6",m,speed,"0.98",m/s,heart_rate,"113",bpm,enhanced_altitude,"436.6",m,enhanced_speed,"0.98",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527910",s,position_lat,"569763190",semicircles,position_long,"105398655",semicircles,distance,"17.81",m,altitude,"436.20000000000005",m,speed,"0.905",m/s,heart_rate,"114",bpm,enhanced_altitude,"436.20000000000005",m,enhanced_speed,"0.905",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527913",s,position_lat,"569762992",semicircles,position_long,"105398219",semicircles,distance,"21.23",m,altitude,"435.20000000000005",m,speed,"0.924",m/s,heart_rate,"116",bpm,enhanced_altitude,"435.20000000000005",m,enhanced_speed,"0.924",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527918",s,position_lat,"569760932",semicircles,position_long,"105396718",semicircles,distance,"42.3",m,altitude,"428.79999999999995",m,speed,"2.211",m/s,heart_rate,"119",bpm,enhanced_altitude,"428.79999999999995",m,enhanced_speed,"2.211",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527924",s,position_lat,"569759319",semicircles,position_long,"105395357",semicircles,distance,"59.45",m,altitude,"424.6",m,speed,"1.624",m/s,heart_rate,"119",bpm,enhanced_altitude,"424.6",m,enhanced_speed,"1.624",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527929",s,position_lat,"569757317",semicircles,position_long,"105394117",semicircles,distance,"72.77",m,altitude,"421.79999999999995",m,speed,"2.482",m/s,heart_rate,"116",bpm,enhanced_altitude,"421.79999999999995",m,enhanced_speed,"2.482",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527934",s,position_lat,"569755957",semicircles,position_long,"105393949",semicircles,distance,"82.71",m,altitude,"419.79999999999995",m,speed,"1.614",m/s,heart_rate,"113",bpm,enhanced_altitude,"419.79999999999995",m,enhanced_speed,"1.614",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527938",s,position_lat,"569755396",semicircles,position_long,"105393523",semicircles,distance,"85.31",m,altitude,"418.0",m,speed,"0.551",m/s,heart_rate,"109",bpm,enhanced_altitude,"418.0",m,enhanced_speed,"0.551",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527940",s,position_lat,"569755265",semicircles,position_long,"105393233",semicircles,distance,"85.6",m,altitude,"417.20000000000005",m,speed,"0.0",m/s,heart_rate,"106",bpm,enhanced_altitude,"417.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,event,timestamp,"870527941",s,timer_trigger,"1",,event,"0",,event_type,"4",,event_group,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527941",s,position_lat,"569755202",semicircles,position_long,"105393163",semicircles,distance,"85.86",m,altitude,"417.20000000000005",m,speed,"0.0",m/s,heart_rate,"105",bpm,enhanced_altitude,"417.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,event,timestamp,"870527948",s,timer_trigger,"1",,event,"0",,event_type,"0",,event_group,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527948",s,position_lat,"569754063",semicircles,position_long,"105393912",semicircles,distance,"85.86",m,altitude,"416.4",m,speed,"2.958",m/s,heart_rate,"106",bpm,enhanced_altitude,"416.4",m,enhanced_speed,"2.958",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527954",s,position_lat,"569751869",semicircles,position_long,"105396726",semicircles,distance,"112.89",m,altitude,"413.0",m,speed,"3.564",m/s,heart_rate,"109",bpm,enhanced_altitude,"413.0",m,enhanced_speed,"3.564",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527958",s,position_lat,"569750210",semicircles,position_long,"105398595",semicircles,distance,"132.34",m,altitude,"411.0",m,speed,"4.497",m/s,heart_rate,"110",bpm,enhanced_altitude,"411.0",m,enhanced_speed,"4.497",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527960",s,position_lat,"569749014",semicircles,position_long,"105399562",semicircles,distance,"145.03",m,altitude,"411.0",m,speed,"4.759",m/s,heart_rate,"113",bpm,enhanced_altitude,"411.0",m,enhanced_speed,"4.759",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527962",s,position_lat,"569747698",semicircles,position_long,"105399616",semicircles,distance,"157.28",m,altitude,"411.79999999999995",m,speed,"4.469",m/s,heart_rate,"117",bpm,enhanced_altitude,"411.79999999999995",m,enhanced_speed,"4.469",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527964",s,position_lat,"569746534",semicircles,position_long,"105398807",semicircles,distance,"169.09",m,altitude,"411.79999999999995",m,speed,"5.291",m/s,heart_rate,"119",bpm,enhanced_altitude,"411.79999999999995",m,enhanced_speed,"5.291",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527967",s,position_lat,"569745166",semicircles,position_long,"105396993",semicircles,distance,"186.16",m,altitude,"411.4",m,speed,"5.179",m/s,heart_rate,"122",bpm,enhanced_altitude,"411.4",m,enhanced_speed,"5.179",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527977",s,position_lat,"569740557",semicircles,position_long,"105389879",semicircles,distance,"248.15",m,altitude,"410.6",m,speed,"6.196",m/s,heart_rate,"122",bpm,enhanced_altitude,"410.6",m,enhanced_speed,"6.196",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527986",s,position_lat,"569736486",semicircles,position_long,"105382975",semicircles,distance,"305.85",m,altitude,"411.6",m,speed,"6.308",m/s,heart_rate,"125",bpm,enhanced_altitude,"411.6",m,enhanced_speed,"6.308",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870527995",s,position_lat,"569732159",semicircles,position_long,"105375218",semicircles,distance,"369.26",m,altitude,"411.6",m,speed,"6.625",m/s,heart_rate,"126",bpm,enhanced_altitude,"411.6",m,enhanced_speed,"6.625",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528004",s,position_lat,"569727788",semicircles,position_long,"105368095",semicircles,distance,"429.81",m,altitude,"411.4",m,speed,"6.643",m/s,heart_rate,"128",bpm,enhanced_altitude,"411.4",m,enhanced_speed,"6.643",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528006",s,position_lat,"569726732",semicircles,position_long,"105366604",semicircles,distance,"443.4",m,altitude,"411.6",m,speed,"6.746",m/s,heart_rate,"127",bpm,enhanced_altitude,"411.6",m,enhanced_speed,"6.746",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528008",s,position_lat,"569725484",semicircles,position_long,"105365421",semicircles,distance,"457.21",m,altitude,"412.0",m,speed,"6.811",m/s,heart_rate,"127",bpm,enhanced_altitude,"412.0",m,enhanced_speed,"6.811",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528010",s,position_lat,"569724053",semicircles,position_long,"105364895",semicircles,distance,"470.96",m,altitude,"412.20000000000005",m,speed,"6.839",m/s,heart_rate,"125",bpm,enhanced_altitude,"412.20000000000005",m,enhanced_speed,"6.839",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528012",s,position_lat,"569722601",semicircles,position_long,"105365138",semicircles,distance,"484.58",m,altitude,"412.4",m,speed,"6.746",m/s,heart_rate,"124",bpm,enhanced_altitude,"412.4",m,enhanced_speed,"6.746",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528016",s,position_lat,"569719920",semicircles,position_long,"105366599",semicircles,distance,"511.2",m,altitude,"412.4",m,speed,"6.569",m/s,heart_rate,"121",bpm,enhanced_altitude,"412.4",m,enhanced_speed,"6.569",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528018",s,position_lat,"569718527",semicircles,position_long,"105366795",semicircles,distance,"524.24",m,altitude,"412.20000000000005",m,speed,"6.298",m/s,heart_rate,"121",bpm,enhanced_altitude,"412.20000000000005",m,enhanced_speed,"6.298",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528020",s,position_lat,"569717172",semicircles,position_long,"105366227",semicircles,distance,"537.39",m,altitude,"412.0",m,speed,"6.625",m/s,heart_rate,"122",bpm,enhanced_altitude,"412.0",m,enhanced_speed,"6.625",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528022",s,position_lat,"569715970",semicircles,position_long,"105365028",semicircles,distance,"550.89",m,altitude,"412.20000000000005",m,speed,"6.765",m/s,heart_rate,"124",bpm,enhanced_altitude,"412.20000000000005",m,enhanced_speed,"6.765",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528028",s,position_lat,"569712730",semicircles,position_long,"105360180",semicircles,distance,"593.8",m,altitude,"412.6",m,speed,"7.25",m/s,heart_rate,"127",bpm,enhanced_altitude,"412.6",m,enhanced_speed,"7.25",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528031",s,position_lat,"569711133",semicircles,position_long,"105357658",semicircles,distance,"615.6",m,altitude,"412.20000000000005",m,speed,"7.101",m/s,heart_rate,"128",bpm,enhanced_altitude,"412.20000000000005",m,enhanced_speed,"7.101",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528033",s,position_lat,"569710892",semicircles,position_long,"105355628",semicircles,distance,"628.99",m,altitude,"412.20000000000005",m,speed,"6.448",m/s,heart_rate,"128",bpm,enhanced_altitude,"412.20000000000005",m,enhanced_speed,"6.448",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528035",s,position_lat,"569711540",semicircles,position_long,"105353780",semicircles,distance,"642.21",m,altitude,"412.20000000000005",m,speed,"6.317",m/s,heart_rate,"129",bpm,enhanced_altitude,"412.20000000000005",m,enhanced_speed,"6.317",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528038",s,position_lat,"569713254",semicircles,position_long,"105351497",semicircles,distance,"663.69",m,altitude,"412.20000000000005",m,speed,"6.905",m/s,heart_rate,"129",bpm,enhanced_altitude,"412.20000000000005",m,enhanced_speed,"6.905",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528040",s,position_lat,"569714048",semicircles,position_long,"105349541",semicircles,distance,"678.06",m,altitude,"412.0",m,speed,"6.858",m/s,heart_rate,"128",bpm,enhanced_altitude,"412.0",m,enhanced_speed,"6.858",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528042",s,position_lat,"569714191",semicircles,position_long,"105347403",semicircles,distance,"691.6",m,altitude,"411.79999999999995",m,speed,"6.476",m/s,heart_rate,"129",bpm,enhanced_altitude,"411.79999999999995",m,enhanced_speed,"6.476",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528044",s,position_lat,"569713738",semicircles,position_long,"105345528",semicircles,distance,"704.14",m,altitude,"411.4",m,speed,"6.177",m/s,heart_rate,"130",bpm,enhanced_altitude,"411.4",m,enhanced_speed,"6.177",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528048",s,position_lat,"569712068",semicircles,position_long,"105342059",semicircles,distance,"730.95",m,altitude,"410.4",m,speed,"6.522",m/s,heart_rate,"133",bpm,enhanced_altitude,"410.4",m,enhanced_speed,"6.522",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528051",s,position_lat,"569710592",semicircles,position_long,"105339339",semicircles,distance,"752.9",m,altitude,"410.0",m,speed,"7.026",m/s,heart_rate,"136",bpm,enhanced_altitude,"410.0",m,enhanced_speed,"7.026",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528055",s,position_lat,"569708678",semicircles,position_long,"105335805",semicircles,distance,"781.38",m,altitude,"410.0",m,speed,"6.718",m/s,heart_rate,"139",bpm,enhanced_altitude,"410.0",m,enhanced_speed,"6.718",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528059",s,position_lat,"569706739",semicircles,position_long,"105332495",semicircles,distance,"808.95",m,altitude,"410.0",m,speed,"6.55",m/s,heart_rate,"142",bpm,enhanced_altitude,"410.0",m,enhanced_speed,"6.55",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528063",s,position_lat,"569704987",semicircles,position_long,"105329352",semicircles,distance,"834.57",m,altitude,"410.79999999999995",m,speed,"6.121",m/s,heart_rate,"145",bpm,enhanced_altitude,"410.79999999999995",m,enhanced_speed,"6.121",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528066",s,position_lat,"569703683",semicircles,position_long,"105327137",semicircles,distance,"853.06",m,altitude,"411.79999999999995",m,speed,"6.252",m/s,heart_rate,"148",bpm,enhanced_altitude,"411.79999999999995",m,enhanced_speed,"6.252",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528069",s,position_lat,"569702340",semicircles,position_long,"105324800",semicircles,distance,"872.35",m,altitude,"412.4",m,speed,"6.364",m/s,heart_rate,"151",bpm,enhanced_altitude,"412.4",m,enhanced_speed,"6.364",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528072",s,position_lat,"569700976",semicircles,position_long,"105322546",semicircles,distance,"891.38",m,altitude,"413.4",m,speed,"6.298",m/s,heart_rate,"154",bpm,enhanced_altitude,"413.4",m,enhanced_speed,"6.298",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528076",s,position_lat,"569699253",semicircles,position_long,"105319666",semicircles,distance,"915.58",m,altitude,"415.6",m,speed,"5.916",m/s,heart_rate,"157",bpm,enhanced_altitude,"415.6",m,enhanced_speed,"5.916",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528081",s,position_lat,"569697165",semicircles,position_long,"105316235",semicircles,distance,"944.63",m,altitude,"418.79999999999995",m,speed,"5.841",m/s,heart_rate,"160",bpm,enhanced_altitude,"418.79999999999995",m,enhanced_speed,"5.841",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528087",s,position_lat,"569694403",semicircles,position_long,"105312455",semicircles,distance,"979.66",m,altitude,"421.20000000000005",m,speed,"5.729",m/s,heart_rate,"163",bpm,enhanced_altitude,"421.20000000000005",m,enhanced_speed,"5.729",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528094",s,position_lat,"569691202",semicircles,position_long,"105308101",semicircles,distance,"1020.13",m,altitude,"424.4",m,speed,"5.822",m/s,heart_rate,"166",bpm,enhanced_altitude,"424.4",m,enhanced_speed,"5.822",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528105",s,position_lat,"569686319",semicircles,position_long,"105300635",semicircles,distance,"1085.65",m,altitude,"427.6",m,speed,"6.438",m/s,heart_rate,"166",bpm,enhanced_altitude,"427.6",m,enhanced_speed,"6.438",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528108",s,position_lat,"569684849",semicircles,position_long,"105297899",semicircles,distance,"1107.63",m,altitude,"427.79999999999995",m,speed,"7.959",m/s,heart_rate,"163",bpm,enhanced_altitude,"427.79999999999995",m,enhanced_speed,"7.959",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528111",s,position_lat,"569683032",semicircles,position_long,"105294441",semicircles,distance,"1135.18",m,altitude,"427.4",m,speed,"9.657",m/s,heart_rate,"160",bpm,enhanced_altitude,"427.4",m,enhanced_speed,"9.657",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528112",s,position_lat,"569682308",semicircles,position_long,"105293358",semicircles,distance,"1144.76",m,altitude,"427.4",m,speed,"9.723",m/s,heart_rate,"159",bpm,enhanced_altitude,"427.4",m,enhanced_speed,"9.723",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528114",s,position_lat,"569680571",semicircles,position_long,"105291747",semicircles,distance,"1163.93",m,altitude,"427.0",m,speed,"9.461",m/s,heart_rate,"157",bpm,enhanced_altitude,"427.0",m,enhanced_speed,"9.461",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528116",s,position_lat,"569678560",semicircles,position_long,"105291740",semicircles,distance,"1182.79",m,altitude,"427.0",m,speed,"9.685",m/s,heart_rate,"156",bpm,enhanced_altitude,"427.0",m,enhanced_speed,"9.685",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528118",s,position_lat,"569677005",semicircles,position_long,"105293699",semicircles,distance,"1201.83",m,altitude,"426.4",m,speed,"9.723",m/s,heart_rate,"154",bpm,enhanced_altitude,"426.4",m,enhanced_speed,"9.723",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"870528121",s,position_lat,"569674640",semicircles,position_long,"105297030",semicircles,distance,"1232.32",m,altitude,"425.6",m,speed,"10.124",m/s,heart_rate,"152",bpm,enhanced_altitude,"425.6",m,enhanced_speed,"10.124",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
